id,name,formula,crystal_system,hardness_min,hardness_max,density_min,density_max,cleavage,transparency,clean_formula,industry_application,mend_atomic_mass,mend_electronegativity,mend_covalent_radius,mend_ionization_energy,mend_melting_point,mend_dipole_polarizability,rdkit_exact_mw,rdkit_valence_electrons,rdkit_heavy_atoms,avg_hardness,avg_density,element_O_count,element_H_count,element_Si_count,element_Ca_count,element_Al_count,element_Na_count,element_S_count,element_Fe_count,element_P_count,element_Mg_count,element_Mn_count,element_As_count,element_Cu_count,element_C_count,element_K_count,total_unique_elements,total_atom_count,formula_weighted_mass,formula_weighted_en,parsed_elements,element_list,cluster_kmeans,cluster_hierarchical,pca_1,pca_2,tsne_1,tsne_2
96,Albite,Na(AlSi<sub>3</sub>O<sub>8</sub>),Triclinic,6.0,6.5,2.6,2.65,"on [001], good on [010], imperfect on {110}","Transparent,Translucent,Opaque",Na(AlSi3O8),Construction,20.170639060000003,2.7507692307692304,87.15384615384616,11.117255843076922,523.1343846153846,28.830769230769228,261.86140446,64.0,13.0,6.25,2.625,8.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13.0,20.172307692307697,2.7507692307692304,"{'Na': 1.0, 'Al': 1.0, 'Si': 3.0, 'O': 8.0}","Al,Na,O,Si",2,0,-0.09759957236693625,-0.4459384572798739,-13.128113,-29.4625
97,Albrechtschraufite,Ca<sub>4</sub>Mg(UO<sub>2</sub>)<sub>2</sub>(CO<sub>3</sub>)<sub>6</sub>F<sub>2</sub>&middot;17-18H<sub>2</sub>O,Triclinic,2.0,3.0,2.6,2.6,Unknown,"Transparent,Translucent",Ca4Mg(UO2)2(CO3)6F218H2O,Energy,20.485881677867184,3.8092578125,66.7109375,16.604045234685174,84.54779999999997,7.759508671875,5243.487570304002,1708.0,254.0,2.5,2.6,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7,233.0,20.063030042918452,3.870901287553648,"{'Ca': 4.0, 'Mg': 1.0, 'U': 1.0, 'O': 6.0, 'C': 1.0, 'F': 218.0, 'H': 2.0}","C,Ca,F,H,Mg,O,U",2,0,5.248046451478945,-0.8928311181653166,73.32651,-16.312506
107,Native Aluminium,Al,Cubic,2.0,3.5,2.707,2.707,Unknown,Opaque,Al,Construction,26.9815385,1.61,126.0,5.985769,933.473,57.8,26.98153863,3.0,1.0,2.75,2.707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,26.98,1.61,{'Al': 1.0},Al,0,1,-5.848131941935762,0.8189994698350236,-60.25494,6.3094525
113,Algerite,Ca<sub>4</sub>Al<sub>6</sub>Si<sub>6</sub>O<sub>24</sub>CO<sub>3</sub>,Unknown,3.0,3.5,2.7,2.78,{110},Translucent,Ca4Al6Si6O24CO3,Construction,21.24307343181818,2.738409090909091,88.9090909090909,11.096024747272727,503.53623255813966,31.09545454545454,933.4638496200008,216.0,44.0,3.25,2.74,27.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,44.0,21.244318181818183,2.738409090909091,"{'Ca': 4.0, 'Al': 6.0, 'Si': 6.0, 'O': 27.0, 'C': 1.0}","Al,C,Ca,O,Si",2,0,0.028039905562929464,-0.3529040672749044,16.12249,-26.767649
114,Algodonite,(Cu<sub>1-x</sub>As<sub>x</sub>),Hexagonal,4.0,4.0,8.38,8.38,Unknown,Opaque,(CuxAsx),Other,,,,,,,,,,4.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2.0,69.235,2.04,"{'Cu': 1.0, 'As': 1.0}","As,Cu",2,0,-1.8694269043199445,0.34043559700791415,-25.808363,24.711908
122,Allactite,Mn<sup>2+</sup><sub>7</sub>(AsO<sub>4</sub>)<sub>2</sub>(OH)<sub>8</sub>,Monoclinic,4.5,4.5,3.83,3.83,"On {001}, distinct.",Translucent,Mn7(AsO4)2(OH)8,Other,24.195681757575755,2.662121212121212,70.87878787878788,12.069446145382305,418.0615151515152,19.904753939393935,798.3907428760008,163.0,25.0,4.5,3.83,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,4,14.0,38.60771428571429,2.3164285714285713,"{'Mn': 7.0, 'As': 1.0, 'O': 5.0, 'H': 1.0}","As,H,Mn,O",2,0,-0.023529024277441885,-0.40046663904353774,-8.801689,1.7185347
125,Allanite-(Ce),(CaCe)(AlAlFe<sup>2+</sup>)O[Si<sub>2</sub>O<sub>7</sub>][SiO<sub>4</sub>](OH),Monoclinic,5.5,6.0,3.5,4.2,Imperfect on <mi>{001}</mi> ; poor on <mi>{100}</mi> and <mi>{110}</mi>,"Translucent,Opaque",(CaCe)(AlAlFe)O[Si2O7][SiO4](OH),Construction,26.511458045454543,2.717727272727273,86.4090909090909,11.209725053168272,529.4325454545456,33.12305045454545,582.6385391219997,111.0,21.0,5.75,3.85,13.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,22.0,26.51309090909091,2.7177272727272728,"{'Ca': 1.0, 'Ce': 1.0, 'Al': 2.0, 'Fe': 1.0, 'O': 13.0, 'Si': 3.0, 'H': 1.0}","Al,Ca,Ce,Fe,H,O,Si",2,0,-0.14716852315548298,-0.40816608503122087,-1.7774041,-32.742653
126,Allanite-(La),(CaLa)(AlAlFe<sup>2+</sup>)O[Si<sub>2</sub>O<sub>7</sub>][SiO<sub>4</sub>](OH),Monoclinic,6.0,6.0,3.93,3.93,along {001},"Transparent,Translucent",(CaLa)(AlAlFe)O[Si2O7][SiO4](OH),Construction,26.456433954545457,2.716818181818182,87.18181818181819,11.21146596225918,534.9325454545456,33.57759590909091,581.6394537219996,110.0,21.0,6.0,3.93,13.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,22.0,26.45809090909091,2.716818181818182,"{'Ca': 1.0, 'La': 1.0, 'Al': 2.0, 'Fe': 1.0, 'O': 13.0, 'Si': 3.0, 'H': 1.0}","Al,Ca,Fe,H,La,O,Si",2,0,-0.169549921664874,-0.414489993453093,-2.5483854,-35.701153
127,Allanite-(Y),(CaY)(AlAlFe<sup>2+</sup>)O[Si<sub>2</sub>O<sub>7</sub>][SiO<sub>4</sub>](OH),Monoclinic,5.5,6.5,3.5,4.2,"{001} imperfect, {100} and {110} both poor",Opaque,(CaY)(AlAlFe)O[Si2O7][SiO4](OH),Electronics,24.1837235,2.722272727272727,86.4090909090909,11.240573234986456,562.2961818181819,31.168504999999996,531.6389487219998,110.0,21.0,6.0,3.85,13.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,22.0,24.185363636363636,2.722272727272727,"{'Ca': 1.0, 'Y': 1.0, 'Al': 2.0, 'Fe': 1.0, 'O': 13.0, 'Si': 3.0, 'H': 1.0}","Al,Ca,Fe,H,O,Si,Y",2,0,-0.2387933911127425,-0.3670698492738104,2.8426743,-29.268387
128,Allargentum,(Ag<sub>1-x</sub>Sb<sub>x</sub>),Hexagonal,3.5,3.5,10.0,10.0,Unknown,Opaque,(AgxSbx),Other,,,,,,,,,,3.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,114.815,1.99,"{'Ag': 1.0, 'Sb': 1.0}","Ag,Sb",0,0,-2.7038383998332103,0.7411557296077559,-25.935284,25.248894
129,Alleghanyite,Mn<sup>2+</sup><sub>5</sub>(SiO<sub>4</sub>)<sub>2</sub>(OH)<sub>2</sub>,Monoclinic,5.5,5.5,3.93,4.02,Good to poor,"Transparent,Translucent",Mn5(SiO4)2(OH)2,Other,25.940327368421055,2.65,80.05263157894737,11.41320890523179,607.4542105263157,25.084958947368424,492.6088748239998,105.0,17.0,5.5,3.975,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4,12.0,31.983166666666666,2.4208333333333334,"{'Mn': 5.0, 'Si': 1.0, 'O': 5.0, 'H': 1.0}","H,Mn,O,Si",2,0,-0.6102939237356855,-0.2752647879424526,-7.999183,-1.0637068
134,Alloclasite,Co<sub>1-x</sub>Fe<sub>x</sub>AsS,Monoclinic,5.0,5.0,5.95,5.95,"perfect on  {101}
distinct on {010}",Opaque,CoxFexAsS,Other,,,,,,,,,,5.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.0,55.4425,2.1175,"{'Co': 1.0, 'Fe': 1.0, 'As': 1.0, 'S': 1.0}","As,Co,Fe,S",2,0,-1.016920080013324,-0.040341411418159986,-24.761349,13.521998
139,Allophane,(Al<sub>2</sub>O<sub>3</sub>)(SiO<sub>2</sub>)<sub>1.3-2</sub>&middot;2.5-3H<sub>2</sub>O,Amorphous,3.0,3.0,2.75,2.75,Unknown,"Transparent,Translucent",(Al2O3)(SiO2)1.22.3H2O,Other,,,,,,,,,,3.0,2.75,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11.0,16.369636363636364,2.7418181818181817,"{'Al': 2.0, 'O': 6.0, 'Si': 1.0, 'H': 2.0}","Al,H,O,Si",2,0,0.5248803598112748,-0.49149744069300155,-1.1500847,20.047194
141,Alluaivite,"Na<sub>19</sub>(Ca,Mn)<sub>6</sub>(Ti,Nb)<sub>3</sub>Si<sub>26</sub>O<sub>74</sub>Cl&middot;2H<sub>2</sub>O",Trigonal,5.0,6.0,2.76,2.76,Unknown,Transparent,Na19Ca6Ti3Si26O74Cl2H2O,Construction,21.23252343097744,2.6045864661654132,93.09774436090224,10.836358610972962,510.3944812030075,43.02717458646617,2819.3970428040016,613.0,131.0,5.5,2.76,75.0,2.0,26.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,133.0,21.234255639097743,2.6045864661654137,"{'Na': 19.0, 'Ca': 6.0, 'Ti': 3.0, 'Si': 26.0, 'O': 75.0, 'Cl': 2.0, 'H': 2.0}","Ca,Cl,H,Na,O,Si,Ti",2,0,-0.3846265848631561,-0.2592067804838471,-5.5766454,-48.94682
142,Alluaudite,"(Na,Ca)Mn<sup>2+</sup>(Fe<sup>3+</sup>,Mn<sup>2+</sup>,Fe<sup>2+</sup>,Mg)<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub>",Monoclinic,5.5,6.0,3.4,3.5,"On {100} and {010} <mi>{1_10}</mi> , good.",Translucent,NaMnFe2(PO4)3,Construction,24.975110488105265,2.841578947368421,83.94736842105263,11.750251008421056,385.294625,25.96315789473684,474.6579497099997,111.0,19.0,5.75,3.45,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,9.0,31.622222222222224,2.4544444444444444,"{'Na': 1.0, 'Mn': 1.0, 'Fe': 2.0, 'P': 1.0, 'O': 4.0}","Fe,Mn,Na,O,P",2,0,0.09860369133499086,-0.4643682017073688,9.796153,-30.094843
146,Alstonite,BaCa(CO<sub>3</sub>)<sub>2</sub>,Triclinic,4.0,4.5,3.67,3.711,"On pseudo-orthorhombic {110}, imperfect","Transparent,Translucent",BaCa(CO3)2,Construction,29.7421,2.7630000000000003,89.5,11.555372607,305.1825,48.720000000000006,297.83732589999994,48.0,10.0,4.25,3.6905,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,6.0,39.57,2.46,"{'Ba': 1.0, 'Ca': 1.0, 'C': 1.0, 'O': 3.0}","Ba,C,Ca,O",2,0,-0.778046241339253,-0.21653383049137526,-15.149391,-34.372738
147,Altaite,PbTe,Cubic,2.0,3.0,8.19,8.19,on {001},Opaque,PbTe,Other,167.39999999999998,1.95,140.0,8.213243949999999,661.636,42.5,337.8828765,10.0,2.0,2.5,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,167.39999999999998,2.215,"{'Pb': 1.0, 'Te': 1.0}","Pb,Te",0,1,-8.452183125822017,2.7323948908420395,-76.50632,29.96314
148,Althausite,"Mg<sub>4</sub>(PO<sub>4</sub>)<sub>2</sub>(OH,O)(F,&#9723;)",Orthorhombic,3.5,4.0,2.97,2.97,{010} perfect ; distinct along {110},Translucent,Mg4(PO4)2OHF,Construction,19.009701597588233,2.7505882352941176,84.76470588235294,12.067180329394237,283.2873333333333,22.98512411764706,321.848149892,80.0,16.0,3.75,2.97,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5,12.0,19.018166666666666,2.5675,"{'Mg': 4.0, 'P': 1.0, 'O': 5.0, 'H': 1.0, 'F': 1.0}","F,H,Mg,O,P",2,0,0.6334873782514309,-0.6079499297161048,19.15402,-5.2547293
149,Althupite,AlTh(UO<sub>2</sub>)<sub>7</sub>(PO<sub>4</sub>)<sub>4</sub>(OH)<sub>5</sub>O<sub>2</sub>&middot;15H<sub>2</sub>O,Triclinic,3.5,4.0,3.91,3.91,Unknown,Transparent,AlTh(UO2)7(PO4)4(OH)5O215H2O,Energy,22.405614968605164,3.329926199261992,66.31734317343174,13.324422177852082,99.46053558052434,9.740405055350552,6071.048502693983,1568.0,264.0,3.75,3.91,223.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,230.0,17.821930434782608,3.3921739130434783,"{'Al': 1.0, 'Th': 1.0, 'U': 1.0, 'O': 223.0, 'P': 1.0, 'H': 3.0}","Al,H,O,P,Th,U",2,0,3.024850029152436,-0.4715794289864433,69.780945,-16.729935
150,Altisite,Na<sub>3</sub>K<sub>6</sub>Ti<sub>2</sub>Al<sub>2</sub>Si<sub>8</sub>O<sub>26</sub>Cl<sub>3</sub>,Monoclinic,6.0,6.0,2.64,2.64,Unknown,Unknown,Na3K6Ti2Al2Si8O26Cl3,Construction,24.0052036968,2.5626,100.56,10.5054952052,486.22976,59.918,1197.2002681800006,232.0,50.0,6.0,2.64,26.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7,50.0,24.0068,2.5626,"{'Na': 3.0, 'K': 6.0, 'Ti': 2.0, 'Al': 2.0, 'Si': 8.0, 'O': 26.0, 'Cl': 3.0}","Al,Cl,K,Na,O,Si,Ti",2,0,-1.1049021908723307,-0.2763082006144219,-0.77649003,-38.560787
154,Aluminite,Al<sub>2</sub>(SO<sub>4</sub>)(OH)<sub>4</sub>&middot;7H<sub>2</sub>O,Monoclinic,1.0,2.0,1.7,1.7,Unknown,"Translucent,Opaque",Al2(SO4)(OH)47H2O,Chemical,9.301568048076923,2.8123076923076926,49.99038461538461,13.430708686398058,52.22500970873783,6.071619134615385,967.0541350680018,373.0,55.0,1.5,1.7,6.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12.0,15.421166666666666,2.7533333333333334,"{'Al': 2.0, 'S': 1.0, 'O': 6.0, 'H': 3.0}","Al,H,O,S",2,0,2.744946950303308,-1.0779733245981566,33.95504,25.409992
157,Alumohydrocalcite,CaAl<sub>2</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>4</sub>&middot;4H<sub>2</sub>O,Triclinic,2.5,2.5,2.21,2.24,On {100}; on {010} imperfect.,"Transparent,Translucent,Opaque",CaAl2(CO3)2(OH)44H2O,Construction,9.611569382352943,2.8035294117647056,51.549019607843135,13.33974574564992,63.97995999999998,7.6139907843137244,980.0262653320016,368.0,56.0,2.5,2.225,5.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,12.0,15.756166666666669,2.5475,"{'Ca': 1.0, 'Al': 2.0, 'C': 1.0, 'O': 5.0, 'H': 3.0}","Al,C,Ca,H,O",2,0,2.540560393000747,-1.0921170031017227,38.513035,2.0900779
161,Alunite,KAl<sub>3</sub>(SO<sub>4</sub>)<sub>2</sub>(OH)<sub>6</sub>,Trigonal,3.5,4.0,2.6,2.9,"On {0001}, distinct; on <mi>{01_12}</mi>, traces. Handbook of mineralogy: On {0001}, perfect","Transparent,Translucent",KAl3(SO4)2(OH)6,Chemical,15.930650596153848,2.7757692307692308,71.3076923076923,12.12543724339277,165.91870833333329,23.197794615384616,413.828219442,112.0,20.0,3.75,2.75,5.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,11.0,21.192545454545453,2.5118181818181817,"{'K': 1.0, 'Al': 3.0, 'S': 1.0, 'O': 5.0, 'H': 1.0}","Al,H,K,O,S",2,0,1.025876876889478,-0.7459897875669562,14.0876045,7.4854374
165,Alvanite,ZnAl<sub>4</sub>(V<sup>5+</sup>O<sub>3</sub>)<sub>2</sub>(OH)<sub>12</sub>&middot;2H<sub>2</sub>O,Monoclinic,3.0,3.5,2.49,2.49,On {010}.,Translucent,ZnAl4(VO3)2(OH)122H2O,Construction,9.477123669230773,2.7996538461538463,49.94230769230769,13.4221716629348,67.46180384615381,6.486352461538461,2462.057505667973,922.0,136.0,3.25,2.49,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14.0,21.94742857142857,2.3942857142857146,"{'Zn': 1.0, 'Al': 4.0, 'V': 1.0, 'O': 5.0, 'H': 3.0}","Al,H,O,V,Zn",2,0,2.432222461343842,-0.9908142628854899,29.90959,-1.564234
180,Amakinite,Fe<sup>2+</sup>(OH)<sub>2</sub>,Trigonal,3.5,4.0,2.925,2.98,observed in some grains,Translucent,Fe(OH)2,Construction,17.9718,2.6220000000000003,61.2,12.4670894598808,389.57,16.322843999999996,89.940416804,22.0,3.0,3.75,2.9524999999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,24.286,2.49,"{'Fe': 1.0, 'O': 1.0, 'H': 1.0}","Fe,H,O",2,0,0.7407797327214387,-0.6903356824879021,24.144854,-4.5369887
182,Amarantite,Fe<sup>3+</sup><sub>2</sub>(SO<sub>4</sub>)<sub>2</sub>O&middot;7H<sub>2</sub>O,Triclinic,2.5,2.5,2.189,2.286,"On {010} and {100}, perfect.",Transparent,Fe2(SO4)2O7H2O,Chemical,19.718636363636364,3.102727272727273,68.63636363636364,12.800486609063816,226.00199999999995,11.66428272727273,433.7483009839998,126.0,20.0,2.5,2.2375,12.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17.0,19.869764705882353,3.0541176470588236,"{'Fe': 2.0, 'S': 1.0, 'O': 12.0, 'H': 2.0}","Fe,H,O,S",2,0,2.1534684837877167,-0.771984367685786,39.28261,21.007204
183,Amarillite,NaFe(SO<sub>4</sub>)<sub>2</sub>&middot;6H<sub>2</sub>O,Monoclinic,2.5,3.0,2.19,2.2,{110} difficult to develop.,Transparent,NaFe(SO4)26H2O,Chemical,19.21707977244445,3.225481481481481,71.31851851851852,12.88514406858818,72.64104587155961,9.589734962962964,2591.680237944,797.0,133.0,2.75,2.1950000000000003,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10.0,19.2926,2.694,"{'Na': 1.0, 'Fe': 1.0, 'S': 1.0, 'O': 5.0, 'H': 2.0}","Fe,H,Na,O,S",2,0,2.420665448042527,-0.7530305813942358,42.904068,23.203283
189,Amblygonite,LiAl(PO<sub>4</sub>)F,Triclinic,5.5,6.0,3.04,3.11,"On {100} perfect; {110} good; <mi>{0_11}</mi>, distinct; {001}, imperfect.","Transparent,Translucent",LiAl(PO4)F,Energy,18.486212957625,2.815,85.75,11.7199012495,236.86328571428572,33.9815625,147.94936651,40.0,8.0,5.75,3.075,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8.0,18.486375,2.815,"{'Li': 1.0, 'Al': 1.0, 'P': 1.0, 'O': 4.0, 'F': 1.0}","Al,F,Li,O,P",2,0,0.47647461788380113,-0.6100142011955384,-8.254615,-27.963556
195,Ameghinite,Na(H<sub>4</sub>B<sub>3</sub>O<sub>7</sub>),Monoclinic,2.0,3.0,2.03,2.03,"{100}, very good; {001} and {010}, poor.",Transparent,Na(H4B3O7),Other,11.429651285333334,2.662,65.26666666666667,11.9835504905872,523.8582666666666,18.621896,172.013387948,56.0,11.0,2.5,2.03,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15.0,11.430133333333334,2.662,"{'Na': 1.0, 'H': 4.0, 'B': 3.0, 'O': 7.0}","B,H,Na,O",2,0,1.0703694190210247,-0.7495490778130152,15.178159,15.810964
197,Amesite,Mg<sub>2</sub>Al(AlSiO<sub>5</sub>)(OH)<sub>4</sub>,Triclinic,2.5,3.0,2.77,2.78,on {001},Translucent,Mg2Al(AlSiO5)(OH)4,Construction,15.482282055555556,2.638888888888889,74.5,11.798440188822669,330.31088888888894,20.05713555555555,277.8956188980001,72.0,14.0,2.75,2.775,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5,12.0,18.973166666666668,2.5483333333333333,"{'Mg': 2.0, 'Al': 2.0, 'Si': 1.0, 'O': 6.0, 'H': 1.0}","Al,H,Mg,O,Si",2,0,0.761387432029193,-0.6699595165979281,27.94744,-18.96547
199,Amicite,K<sub>2</sub>Na<sub>2</sub>Al<sub>4</sub>Si<sub>4</sub>O<sub>16</sub>&middot;5H<sub>2</sub>O,Monoclinic,4.5,4.5,2.06,2.23,Unknown,Transparent,K2Na2Al4Si4O165H2O,Construction,16.679401625333337,3.294333333333333,67.73333333333333,13.129462647663356,116.38566666666664,12.07785677777778,3000.9122895440037,1030.0,178.0,4.5,2.145,166.0,2.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6,180.0,16.680422222222223,3.2943333333333333,"{'K': 2.0, 'Na': 2.0, 'Al': 4.0, 'Si': 4.0, 'O': 166.0, 'H': 2.0}","Al,H,K,Na,O,Si",2,0,3.12972941367087,-0.8000531567400804,65.074196,-19.290255
200,Aminoffite,"Ca<sub>2</sub>(Be,Al)(Si<sub>2</sub>O<sub>7</sub>)(H<sub>2</sub>O,OH)",Tetragonal,5.5,6.0,2.94,2.94,Poor on {001},Transparent,Ca2Be(Si2O7)H2O,Construction,18.35641220666667,2.619333333333333,82.93333333333334,11.5995786092936,508.5073333333333,32.356948,274.866184244,64.0,13.0,5.75,2.94,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,15.0,18.357866666666663,2.619333333333333,"{'Ca': 2.0, 'Be': 1.0, 'Si': 2.0, 'O': 8.0, 'H': 2.0}","Be,Ca,H,O,Si",2,0,-0.011070251685521067,-0.5395405062763454,-15.494374,-22.312069
203,Ammonioalunite,(NH<sub>4</sub>)Al<sub>3</sub>(SO<sub>4</sub>)<sub>2</sub>(OH)<sub>6</sub>,Trigonal,2.0,3.0,2.4,2.4,perfect on {0001}(by analogy with the alunite group).,"Transparent,Translucent",(NH4)Al3(SO4)2(OH)6,Chemical,13.104587183333336,2.773,61.9,12.661619099900667,134.44674999999998,11.295703333333332,392.8988868899998,120.0,20.0,2.5,2.4,5.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,15.0,14.137333333333334,2.5766666666666667,"{'N': 1.0, 'H': 5.0, 'Al': 3.0, 'S': 1.0, 'O': 5.0}","Al,H,N,O,S",2,0,1.882886853681875,-0.9451466093107893,14.970116,8.056872
206,Ammonioleucite,(NH<sub>4</sub>)(AlSi<sub>2</sub>O<sub>6</sub>),Tetragonal,5.5,6.0,2.29,2.29,Unknown,Translucent,(NH4)(AlSi2O6),Construction,14.084609892857143,2.7064285714285714,66.78571428571429,12.351809099914858,339.5030714285714,13.544888571428572,196.939253538,56.0,10.0,5.75,2.29,6.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14.0,14.085857142857142,2.7064285714285714,"{'N': 1.0, 'H': 4.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}","Al,H,N,O,Si",2,0,1.377864753173052,-0.9143068850870799,19.188078,-8.269116
208,Amstallite,"CaAl[(Al,Si)<sub>4</sub>O<sub>8</sub>(OH)<sub>2</sub>](OH)<sub>2</sub>&middot;(H<sub>2</sub>O,Cl)",Monoclinic,3.0,5.0,2.4,2.4,good on {100},"Transparent,Translucent",CaAl[Al4O8(OH)2](OH)2H2O,Construction,15.5608277,2.6788,72.48,11.78669292272848,262.92539999999997,21.8297064,388.851124382,101.0,19.0,4.0,2.4,11.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,21.0,16.905333333333335,2.651904761904762,"{'Ca': 1.0, 'Al': 5.0, 'O': 11.0, 'H': 4.0}","Al,Ca,H,O",2,0,0.875278350851685,-0.7203097947700451,28.978949,-12.604908
210,Analcime,Na(AlSi<sub>2</sub>O<sub>6</sub>)&middot;H<sub>2</sub>O,Triclinic,5.0,5.5,2.24,2.29,on {100},"Transparent,Translucent",Na(AlSi2O6)H2O,Construction,16.934639060000002,2.6784615384615384,78.3076923076923,11.53472770456954,391.3243846153846,26.2472476923077,219.905213374,56.0,11.0,5.25,2.265,7.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13.0,16.935846153846153,2.6784615384615384,"{'Na': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 7.0, 'H': 2.0}","Al,H,Na,O,Si",2,0,0.5659462163835802,-0.6897461118092973,-11.829149,-32.106968
211,Anapaite,Ca<sub>2</sub>Fe<sup>2+</sup>(PO<sub>4</sub>)<sub>2</sub>&middot;4H<sub>2</sub>O,Triclinic,3.5,3.5,2.81,2.81,"On {001}, perfect; on {010}, distinct.",Transparent,Ca2Fe(PO4)24H2O,Construction,19.311827682158732,3.1307142857142853,73.78571428571429,12.856805136820666,91.59166666666664,11.958049365079363,2432.752766783998,716.0,124.0,3.5,2.81,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11.0,22.636,2.510909090909091,"{'Ca': 2.0, 'Fe': 1.0, 'P': 1.0, 'O': 5.0, 'H': 2.0}","Ca,Fe,H,O,P",2,0,1.9394296962302506,-0.6958907732859241,46.69246,14.982833
